employeekey,employeeid,salesperson,title,upn,actual_sales,actual_cost,total_quantity,target_value,target_achievement_pct,variance
282,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,,,26314,,,
282,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,,,26314,,,
282,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,,,26314,,,
282,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,,,26314,,,
282,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,,,26314,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
283,615389812,Jillian Carson,Sales Representative,jillian-carson@adventureworks.com,,,25915,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
284,234474252,Garrett Vargas,Sales Representative,garrett-vargas@adventureworks.com,,,11060,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
285,716374314,Tsvi Reiter,Sales Representative,tsvi-reiter@adventureworks.com,,,15899,,,
